,entity,start,main,age,exp,perf
3929,113,2015-01-29,2,22.321697467488022,10,1664.473359041431
3930,113,2015-03-20,2,22.458590006844627,11,1653.988484049315
3931,113,2015-05-13,2,22.60643394934976,12,1651.8150584118994
3932,113,2015-10-26,2,23.06091718001369,14,1634.0592825409774
3933,113,2015-12-09,2,23.1813826146475,16,1633.8557126828875
3934,113,2016-01-27,2,23.315537303216974,17,1643.4643813924483
3935,113,2016-11-10,2,24.10403832991102,18,1641.7574350397006
3936,113,2017-01-12,2,24.27652292950034,19,1664.6035548450134
3937,113,2017-02-23,2,24.39151266255989,20,1676.266074686082
3938,113,2017-04-24,2,24.555783709787818,21,1676.2764362955552
3939,114,2014-10-06,4,19.915126625598905,7,1670.820118183141
3940,114,2014-11-01,4,19.98631074606434,9,1667.4666888546358
3941,114,2015-01-29,4,20.229979466119097,10,1664.473359041431
3942,114,2015-03-20,4,20.366872005475702,11,1653.988484049315
3943,114,2015-05-13,4,20.514715947980836,12,1651.8150584118994
3944,114,2015-10-03,4,20.906228610540726,13,1686.1045606206067
3945,114,2015-10-07,4,20.917180013689254,14,1717.586466985655
3946,114,2015-10-26,4,20.969199178644764,15,1711.9939760588368
3947,114,2015-11-13,4,21.018480492813143,16,1709.3216414581884
3948,114,2015-12-17,4,21.111567419575632,17,1706.8713728697214
3949,114,2016-01-13,4,21.1854893908282,18,1704.5107123767505
3950,114,2016-02-25,4,21.30321697467488,19,1724.327499684895
3951,114,2016-04-22,4,21.45927446954141,20,1721.8421585299102
3952,114,2016-05-09,4,21.505817932922657,21,1717.3591696660303
3953,114,2016-06-03,4,21.574264202600958,22,1704.0030392458677
3954,114,2016-06-17,4,21.61259411362081,23,1707.925850722726
3955,114,2016-07-13,4,21.683778234086244,24,1704.8778405229266
3956,114,2016-07-21,4,21.7056810403833,25,1694.6880339191457
3957,114,2016-08-02,4,21.738535249828885,26,1710.3077864702395
3958,114,2016-09-09,4,21.842573579739906,27,1703.3402920714868
3959,114,2016-09-20,4,21.872689938398356,28,1702.2153974307168
3960,114,2016-11-10,4,22.012320328542096,29,1714.1652439078498
3961,114,2017-01-06,4,22.168377823408623,30,1726.438763684687
3962,114,2017-05-30,4,22.562628336755647,31,1724.5146868445195
3963,114,2017-08-02,4,22.7378507871321,32,1718.5914386178229
3964,115,2014-10-25,3,22.017796030116358,7,1607.9288397455728
3965,115,2014-12-06,3,22.132785763175907,8,1596.9859455119251
3966,115,2015-02-23,3,22.349075975359344,9,1576.1449228283604
3967,115,2015-04-06,3,22.46406570841889,10,1571.300746507521
3968,115,2015-04-11,3,22.477754962354553,11,1587.3543475246956
3969,115,2015-04-14,3,22.48596851471595,12,1613.3235559219227
3970,115,2015-05-07,3,22.548939082819988,13,1630.2358660216394
3971,115,2015-05-09,3,22.55441478439425,14,1656.336672736391
3972,115,2015-06-03,3,22.622861054072555,15,1671.6031210336769
3973,115,2015-07-27,3,22.770704996577688,16,1695.7370661920074
3974,115,2015-10-03,3,22.95687885010267,17,1712.966744026243
3975,115,2015-10-16,3,22.99247091033539,19,1708.0319375297775
3976,115,2015-10-26,3,23.019849418206707,20,1698.317807859446
3977,115,2015-11-13,3,23.069130732375086,21,1695.5070317182503
3978,115,2015-12-17,3,23.16221765913758,22,1703.5844355818488
3979,115,2015-12-25,3,23.184120465434635,23,1701.392041752528
3980,115,2016-01-01,3,23.20328542094456,24,1699.423582504092
3981,115,2016-02-25,3,23.353867214236825,25,1696.9968564155172
3982,115,2016-03-19,3,23.416837782340863,26,1701.5517730719139
3983,115,2016-05-18,3,23.581108829568787,27,1710.3093458820556
3984,115,2016-06-13,3,23.652292950034223,28,1695.9993023281431
3985,115,2016-06-30,3,23.698836413415467,29,1694.8813892098503
3986,115,2016-07-06,3,23.71526351813826,30,1693.6373639348765
3987,115,2016-07-21,3,23.756331279945243,31,1690.857709105638
3988,115,2016-09-23,3,23.9315537303217,32,1719.1980672144766
3989,115,2016-10-05,3,23.964407939767284,33,1730.9716701243033
3990,115,2016-10-16,3,23.994524298425734,34,1732.9730212052093
3991,115,2016-12-03,3,24.125941136208077,35,1728.7742782240914
3992,115,2017-03-15,3,24.40520191649555,36,1758.239709066192
3993,116,2014-11-14,4,17.163586584531142,2,1755.105913847823
3994,116,2014-11-28,4,17.201916495550993,3,1805.748128100077
3995,116,2014-12-10,4,17.234770704996578,4,1829.4896373641445
3996,116,2015-01-21,4,17.349760438056126,5,1838.5551335868427
3997,116,2015-02-23,4,17.440109514031484,6,1854.604880050913
3998,116,2015-03-20,4,17.508555783709788,7,1836.3375014964563
3999,116,2015-06-03,4,17.713894592744694,8,1833.5851652851777
4000,116,2015-07-27,4,17.861738535249827,9,1817.0814258168098
4001,116,2015-09-07,4,17.976728268309376,10,1787.3794619710707
4002,116,2015-09-20,4,18.012320328542096,11,1751.717125012131
4003,116,2015-09-21,4,18.015058179329227,12,1754.227615987324
4004,116,2015-10-30,4,18.12183436002738,13,1760.082111775896
4005,116,2015-11-30,4,18.206707734428473,14,1753.3422801945082
4006,116,2015-12-02,4,18.21218343600274,15,1749.4704275506977
4007,116,2015-12-17,4,18.253251197809718,16,1746.6330971652246
4008,116,2016-01-19,4,18.34360027378508,17,1773.6928168866814
4009,116,2016-03-19,4,18.507871321013006,18,1768.933032178973
4010,116,2016-04-14,4,18.579055441478438,19,1766.6200676667088
4011,116,2016-05-09,4,18.647501711156742,20,1766.8901198577778
4012,116,2016-05-21,4,18.680355920602327,21,1773.5501422700822
4013,116,2016-06-17,4,18.754277891854894,22,1770.654019189836
4014,116,2016-10-17,4,19.08829568788501,24,1766.7776647138614
4015,116,2017-05-02,4,19.627652292950035,25,1790.0431021066538
4016,116,2017-05-04,4,19.633127994524298,26,1786.8354149399074
4017,116,2017-05-18,4,19.67145790554415,27,1784.5881827829264
4018,116,2017-07-21,4,19.8466803559206,28,1782.5192973649125
4019,117,2014-11-28,3,25.253935660506503,7,1755.0965263549217
4020,117,2015-01-21,3,25.401779603011637,10,1766.7693482415784
4021,117,2015-02-23,3,25.492128678986994,11,1723.6675696523803
4022,117,2015-03-20,3,25.560574948665298,12,1711.425579979177
4023,117,2015-04-20,3,25.645448323066393,13,1711.2297086654103
4024,117,2015-05-03,3,25.68104038329911,14,1712.8678195430612
4025,117,2015-06-20,3,25.812457221081452,15,1714.635351047529
4026,117,2015-07-27,3,25.913757700205338,16,1721.54450599888
4027,117,2015-09-07,3,26.028747433264886,17,1781.6742491396644
4028,117,2015-09-10,3,26.036960985626283,18,1779.7311573863067
4029,117,2015-09-21,3,26.067077344284737,19,1776.5426381386226
4030,117,2015-10-03,3,26.099931553730322,20,1783.312673634163
4031,117,2015-10-16,3,26.135523613963038,21,1799.2442462437853
4032,117,2015-10-26,3,26.16290212183436,22,1794.0255637188077
4033,117,2015-11-13,3,26.21218343600274,23,1791.0887954606133
4034,117,2015-12-02,3,26.26420260095825,24,1823.2382103128182
4035,117,2015-12-09,3,26.28336755646817,25,1817.6648204587113
4036,117,2016-01-13,3,26.379192334017795,26,1815.2397025583734
4037,117,2016-01-19,3,26.39561943874059,27,1789.6457765355922
4038,117,2016-02-25,3,26.496919917864478,28,1786.9138844985032
4039,117,2016-03-19,3,26.559890485968516,29,1791.5798243818163
4040,117,2017-04-01,3,27.59479808350445,30,1770.3562501198594
4041,117,2017-05-02,3,27.679671457905545,31,1767.1916319260881
4042,117,2017-07-07,3,27.860369609856264,32,1765.5327582368259
4043,118,2014-11-28,4,18.92950034223135,6,1755.0965263549217
4044,118,2015-01-21,4,19.077344284736483,8,1766.7693482415784
4045,118,2015-04-20,4,19.32101300479124,9,1766.5734769278115
4046,118,2015-05-03,4,19.356605065023956,10,1768.2115878054626
4047,118,2015-06-20,4,19.488021902806295,11,1769.9791193099302
4048,118,2015-07-27,4,19.589322381930184,12,1776.8882742612811
4049,118,2015-09-07,4,19.704312114989733,13,1837.0180174020659
4050,118,2015-09-10,4,19.71252566735113,14,1835.0749256487081
4051,118,2015-09-21,4,19.742642026009584,15,1831.8864064010238
4052,118,2015-10-03,4,19.77549623545517,16,1838.6564418965643
4053,118,2015-10-16,4,19.811088295687885,17,1854.5880145061865
4054,118,2015-10-26,4,19.838466803559207,18,1849.369331981209
4055,118,2015-11-13,4,19.887748117727583,19,1846.4325637230145
4056,118,2015-12-02,4,19.939767282683093,20,1878.5819785752194
4057,118,2015-12-09,4,19.958932238193018,21,1873.0085887211126
4058,118,2016-01-13,4,20.05475701574264,22,1870.5834708207747
4059,118,2016-01-19,4,20.071184120465436,23,1844.9895447979934
4060,118,2016-02-25,4,20.17248459958932,24,1842.2576527609044
4061,118,2016-03-19,4,20.23545516769336,25,1846.9235926442175
4062,118,2016-10-11,4,20.799452429842574,26,1924.339475189742
4063,118,2016-11-16,4,20.89801505817933,27,1928.4579010380428
4064,118,2016-12-03,4,20.944558521560573,28,1925.3984641940665
4065,118,2017-01-06,4,21.037645448323065,29,1916.2987632271547
4066,118,2017-01-20,4,21.075975359342916,30,1916.3482259733278
4067,118,2017-04-01,4,21.270362765229294,31,1926.3148179083753
4068,118,2017-04-24,4,21.333333333333332,32,1923.6331149454022
4069,118,2017-05-02,4,21.35523613963039,33,1904.1429792645627
4070,118,2017-05-04,4,21.360711841204655,34,1886.3639896904626
4071,118,2017-06-04,4,21.44558521560575,35,1902.7799971037377
4072,118,2017-06-14,4,21.472963723477072,36,1904.9044313168176
4073,118,2017-08-02,4,21.607118412046542,37,1898.2866328554517
4074,119,2014-12-10,3,22.21492128678987,3,1649.5860042407219
4075,119,2015-02-23,3,22.420260095824776,5,1649.229365326736
4076,119,2015-03-20,3,22.48870636550308,6,1648.6299537116433
4077,119,2015-04-20,3,22.573579739904176,7,1643.7893736518097
4078,119,2015-05-03,3,22.60917180013689,8,1633.6417986014917
4079,119,2015-09-07,3,22.95687885010267,9,1621.3669487487575
4080,119,2015-09-10,3,22.965092402464066,10,1621.6051832005016
4081,119,2015-09-20,3,22.99247091033539,11,1617.3058288963107
4082,119,2015-09-21,3,22.99520876112252,12,1614.163663347881
4083,119,2016-10-11,3,24.05201916495551,13,1602.2770985479776
4084,119,2016-10-17,3,24.0684462696783,14,1591.261478224591
4085,119,2016-11-10,3,24.134154688569474,15,1584.363623343256
4086,119,2016-11-25,3,24.175222450376456,16,1582.169050146485
4087,119,2017-01-12,3,24.306639288158795,17,1584.2596464661312
4088,119,2017-02-11,3,24.38877481177276,18,1582.3197904812923
4089,119,2017-05-18,3,24.65160848733744,19,1580.2287765157891
4090,119,2017-07-07,3,24.788501026694046,20,1578.4803015490763
4091,120,2015-01-05,2,15.893223819301848,0,1803.6404936195302
4092,120,2015-01-21,2,15.937029431895962,1,1843.2110953011518
4093,120,2015-01-29,2,15.958932238193018,2,1854.3380684798362
4094,120,2015-04-20,2,16.18069815195072,3,1855.760947262891
4095,120,2015-05-13,2,16.243668720054757,4,1848.668514620538
4096,120,2015-06-20,2,16.347707049965777,5,1857.2467403756443
4097,120,2015-07-27,2,16.449007529089666,6,1865.5214143989863
4098,120,2015-10-03,2,16.635181382614647,7,1867.1689721100167
4099,120,2015-10-16,2,16.670773442847366,8,1864.9908995937055
4100,120,2015-11-13,2,16.747433264887064,9,1862.2848734757606
4101,120,2015-12-09,2,16.8186173853525,10,1872.9838727182096
4102,120,2016-01-13,2,16.914442162902123,11,1870.7220206081734
4103,120,2016-01-19,2,16.930869267624914,12,1886.1683195611085
4104,120,2016-01-27,2,16.95277207392197,13,1892.8861574912457
4105,120,2016-02-25,2,17.032169746748803,14,1889.824500246387
4106,120,2016-03-19,2,17.09514031485284,15,1887.4463109954931
4107,120,2016-04-28,2,17.204654346338124,16,1873.8724506720582
4108,120,2016-05-09,2,17.234770704996578,17,1871.362534107043
4109,120,2016-06-03,2,17.30321697467488,18,1868.6487444822067
4110,120,2016-07-21,2,17.43463381245722,19,1893.4426158893186
4111,120,2016-08-02,2,17.467488021902806,20,1902.3156191326423
4112,120,2016-09-28,2,17.623545516769337,21,1900.0452198709725
4113,120,2016-11-10,2,17.741273100616016,22,1896.72258815834
4114,120,2016-11-16,2,17.75770020533881,23,1893.3999564457074
4115,120,2016-12-03,2,17.804243668720055,24,1890.4551760302504
4116,120,2016-12-17,2,17.842573579739906,25,1888.1657954025252
4117,120,2017-01-20,2,17.935660506502394,26,1886.0696832726653
4118,120,2017-03-27,2,18.116358658453116,27,1880.9423616208126
4119,120,2017-04-24,2,18.193018480492814,28,1878.260350899665
4120,120,2017-05-25,2,18.27789185489391,29,1911.7479705896503
4121,120,2017-06-04,2,18.305270362765228,30,1909.2271565508702
4122,120,2017-07-05,2,18.390143737166323,31,1906.9095838800288
4123,120,2017-08-02,2,18.466803559206024,32,1878.3668880805265
4124,121,2015-02-23,5,20.83504449007529,4,1684.3101132486306
4125,121,2015-03-20,5,20.903490759753595,5,1683.7107016335383
4126,121,2015-04-20,5,20.98836413415469,6,1678.8701215737046
4127,121,2015-05-03,5,21.023956194387406,7,1668.7225465233867
4128,121,2015-09-07,5,21.371663244353183,8,1656.4476966706525
4129,121,2015-09-10,5,21.37987679671458,9,1656.6859311223966
4130,121,2015-09-20,5,21.4072553045859,10,1652.3865768182054
4131,121,2015-09-21,5,21.409993155373034,11,1649.2444112697758
4132,121,2015-11-28,5,21.596167008898014,12,1691.4612825679521
4133,121,2016-01-13,5,21.72210814510609,14,1711.1879412234573
4134,121,2016-01-27,5,21.760438056125942,15,1700.5324839921248
4135,121,2016-02-25,5,21.83983572895277,16,1697.3988659121799
4136,121,2016-03-19,5,21.90280629705681,17,1696.4960823663966
4137,121,2016-04-22,5,21.9958932238193,18,1694.0884965532923
4138,121,2016-05-09,5,22.04243668720055,19,1694.6815445978802
4139,121,2016-06-03,5,22.11088295687885,20,1690.4848506026283
4140,121,2016-06-17,5,22.1492128678987,21,1692.989649517472
4141,121,2016-07-21,5,22.24229979466119,22,1679.5139088766011
4142,121,2016-08-02,5,22.275154004106778,23,1673.0886278474982
4143,121,2016-10-11,5,22.466803559206024,24,1661.202063047595
4144,121,2016-10-17,5,22.483230663928815,25,1650.186442724208
4145,121,2016-11-10,5,22.548939082819988,26,1643.2885878428733
4146,121,2016-11-25,5,22.590006844626966,27,1641.094014646102
4147,121,2017-01-12,5,22.72142368240931,28,1643.1846109657486
4148,121,2017-02-11,5,22.803559206023273,29,1641.2447549809094
4149,121,2017-05-18,5,23.066392881587955,30,1639.1537410154062
4150,121,2017-07-07,5,23.20328542094456,31,1637.4052660486936
4151,122,2015-02-23,2,20.188911704312115,9,1687.5134784536285
4152,122,2015-04-11,2,20.317590691307323,11,1700.5405440086158
4153,122,2015-04-14,2,20.32580424366872,12,1708.8282836920766
4154,122,2015-05-07,2,20.38877481177276,13,1722.1662014654964
4155,122,2015-06-03,2,20.462696783025326,14,1719.4721033791
4156,122,2015-07-27,2,20.61054072553046,15,1725.2657169642434
4157,122,2015-10-26,2,20.859685147159478,16,1720.5124179136567
4158,122,2015-11-13,2,20.908966461327857,17,1726.8117513273342
4159,122,2015-12-09,2,20.980150581793293,18,1724.4814118217482
4160,122,2015-12-25,2,21.023956194387406,19,1722.1645003888057
4161,122,2016-01-01,2,21.04312114989733,20,1720.0903888095227
4162,122,2016-01-27,2,21.114305270362767,21,1717.5738794313845
4163,122,2016-02-25,2,21.193702943189596,22,1714.8262514534342
4164,122,2016-05-18,2,21.420944558521562,23,1710.7583683517294
4165,122,2016-06-13,2,21.492128678986994,24,1710.8174522014015
4166,122,2016-06-30,2,21.53867214236824,25,1709.1711092295966
4167,123,2015-02-23,2,22.379192334017795,6,1706.8361003187406
4168,123,2015-04-06,2,22.494182067077343,7,1701.991923997901
4169,123,2015-04-11,2,22.507871321013006,8,1718.045525015076
4170,123,2015-04-14,2,22.5160848733744,9,1744.014733412303
4171,123,2015-05-07,2,22.579055441478438,10,1760.9270435120195
4172,123,2015-05-09,2,22.584531143052704,11,1787.027850226771
4173,123,2015-06-03,2,22.652977412731005,12,1802.294298524057
4174,123,2015-07-27,2,22.80082135523614,13,1826.4282436823876
4175,123,2015-10-03,2,22.986995208761122,14,1843.6579215166234
4176,123,2015-10-16,2,23.02258726899384,15,1838.7231150201578
4177,123,2015-10-26,2,23.04996577686516,17,1829.0089853498264
4178,123,2015-11-13,2,23.09924709103354,18,1826.1982092086307
4179,123,2015-12-17,2,23.19233401779603,19,1834.2756130722291
4180,123,2015-12-25,2,23.21423682409309,20,1832.0832192429082
4181,123,2016-01-01,2,23.23340177960301,21,1830.1147599944723
4182,123,2016-02-25,2,23.38398357289528,22,1827.6880339058973
4183,124,2015-07-27,1,21.27857631759069,13,1636.0986343188156
4184,124,2015-10-07,1,21.475701574264203,14,1641.4170405460354
4185,124,2015-10-16,1,21.50034223134839,15,1639.0259474939537
4186,124,2015-11-30,1,21.623545516769337,16,1648.5173239809276
4187,124,2015-12-17,1,21.67008898015058,17,1645.9938211078365
4188,124,2016-02-25,1,21.861738535249827,18,1643.1495450598009
4189,124,2016-03-19,1,21.924709103353866,19,1633.6761136780538
4190,124,2016-04-14,1,21.9958932238193,20,1661.7710642873058
4191,124,2016-04-28,1,22.034223134839152,21,1660.1513513990399
4192,124,2016-04-29,1,22.036960985626283,22,1647.7350058061143
4193,124,2016-06-03,1,22.132785763175907,23,1634.019710555195
4194,124,2016-07-23,1,22.269678302532512,24,1640.3405349394693
4195,124,2016-08-02,1,22.297056810403834,25,1633.4432193120601
4196,124,2016-09-28,1,22.45311430527036,26,1631.2676846217748
4197,124,2016-10-17,1,22.50513347022587,27,1637.5935523168014
4198,124,2016-11-10,1,22.570841889117045,28,1635.4167491480428
4199,124,2017-01-20,1,22.765229295003422,29,1654.2647989658617
4200,124,2017-02-23,1,22.858316221765914,30,1676.1823095224765
4201,124,2017-04-24,1,23.02258726899384,31,1674.5722975371325
4202,124,2017-05-02,1,23.044490075290895,32,1696.4845729391538
4203,124,2017-05-04,1,23.04996577686516,33,1700.0598937190985
4204,124,2017-05-25,1,23.107460643394933,34,1715.557034539469
4205,124,2017-06-04,1,23.134839151266256,35,1728.9547847777858
4206,124,2017-06-14,1,23.16221765913758,36,1725.4115990975083
4207,124,2017-07-21,1,23.263518138261464,37,1714.7195427733832
4208,124,2017-08-02,1,23.29637234770705,38,1711.8278832895503
4209,125,2015-07-27,4,22.431211498973305,13,1688.2765364032205
4210,125,2015-10-07,4,22.628336755646817,14,1693.5949426304403
4211,125,2015-10-16,4,22.652977412731005,15,1691.2038495783586
4212,125,2015-12-17,4,22.822724161533195,16,1688.6803467052675
4213,125,2016-02-25,4,23.014373716632445,17,1685.8360706572319
4214,125,2016-03-19,4,23.077344284736483,18,1676.362639275485
4215,125,2016-04-14,4,23.148528405201915,19,1704.4575898847368
4216,125,2016-04-28,4,23.186858316221766,20,1702.837876996471
4217,125,2016-04-29,4,23.189596167008897,21,1690.4215314035453
4218,125,2016-06-03,4,23.28542094455852,22,1676.706236152626
4219,125,2016-07-23,4,23.422313483915126,23,1683.0270605369003
4220,125,2016-08-02,4,23.449691991786448,24,1676.1297449094911
4221,125,2016-09-09,4,23.55373032169747,25,1674.153824898022
4222,125,2016-09-28,4,23.60574948665298,26,1671.8253336923165
4223,125,2016-12-03,4,23.786447638603697,27,1669.2184487060988
4224,125,2017-01-06,4,23.87953456536619,28,1661.3635509471005
4225,125,2017-05-30,4,24.27378507871321,29,1659.4394741069332
4226,125,2017-08-02,4,24.449007529089666,30,1653.5162258802366
4227,126,2015-07-27,2,17.89185489390828,3,1693.637711581415
4228,126,2015-09-07,2,18.00684462696783,4,1719.7234443651823
4229,126,2015-09-21,2,18.04517453798768,5,1755.6092223688568
4230,126,2015-10-03,2,18.078028747433265,6,1766.2654943168927
4231,126,2015-11-13,2,18.190280629705683,7,1753.028641277269
4232,126,2015-11-30,2,18.236824093086927,8,1750.1940303020801
4233,126,2016-01-13,2,18.357289527720738,9,1754.5202964287705
4234,126,2016-01-19,2,18.373716632443532,10,1790.6528025903463
4235,126,2016-04-14,2,18.60917180013689,11,1792.3929945113582
4236,126,2016-04-28,2,18.647501711156742,12,1789.7565227017963
4237,126,2016-06-17,2,18.784394250513348,13,1787.1246855452682
4238,126,2016-07-03,2,18.82819986310746,14,1787.175386635937
4239,126,2016-10-11,2,19.10198494182067,15,1864.5912691814617
4240,126,2016-11-16,2,19.200547570157426,16,1868.7096950297625
4241,126,2016-12-03,2,19.247091033538673,17,1865.6502581857862
4242,126,2017-01-20,2,19.378507871321013,18,1865.6997209319593
4243,126,2017-04-01,2,19.572895277207394,19,1875.6663128670068
4244,126,2017-05-02,2,19.65776865160849,20,1856.1761771861673
4245,126,2017-05-04,2,19.66324435318275,21,1838.3971876120672
4246,126,2017-06-14,2,19.77549623545517,22,1840.5216218251471
4247,126,2017-08-02,2,19.90965092402464,23,1833.9038233637812
4248,127,2015-07-27,3,23.071868583162217,2,1693.637711581415
4249,127,2015-09-07,3,23.186858316221766,3,1719.7234443651823
4250,127,2015-09-21,3,23.225188227241617,4,1755.6092223688568
4251,127,2015-10-03,3,23.2580424366872,5,1766.2654943168927
4252,127,2015-11-13,3,23.370294318959616,6,1753.028641277269
4253,127,2015-11-30,3,23.416837782340863,7,1750.1940303020801
4254,127,2016-01-13,3,23.537303216974674,8,1754.5202964287705
4255,127,2016-01-19,3,23.55373032169747,9,1790.6528025903463
4256,127,2016-10-11,3,24.281998631074607,10,1868.068685135871
4257,127,2016-11-16,3,24.380561259411362,11,1872.1871109841718
4258,127,2016-12-03,3,24.427104722792606,12,1869.1276741401955
4259,127,2017-01-06,3,24.520191649555098,13,1860.0279731732835
4260,127,2017-01-20,3,24.55852156057495,14,1860.0774359194565
4261,127,2017-04-01,3,24.752908966461327,15,1870.044027854504
4262,127,2017-04-24,3,24.815879534565365,16,1867.362324891531
4263,127,2017-05-02,3,24.83778234086242,17,1847.8721892106914
4264,127,2017-05-04,3,24.843258042436688,18,1830.0931996365914
4265,127,2017-06-04,3,24.928131416837783,19,1846.5092070498665
4266,127,2017-06-14,3,24.955509924709105,20,1848.6336412629464
4267,127,2017-08-02,3,25.089664613278575,21,1842.0158428015804
4268,128,2015-07-27,5,21.38261464750171,5,1693.637711581415
4269,128,2015-09-07,5,21.49760438056126,6,1719.7234443651823
4270,128,2015-09-21,5,21.53593429158111,7,1755.6092223688568
4271,128,2015-10-03,5,21.568788501026695,8,1766.2654943168927
4272,128,2015-11-13,5,21.68104038329911,9,1753.028641277269
4273,128,2015-11-30,5,21.727583846680357,10,1750.1940303020801
4274,128,2016-01-13,5,21.848049281314168,11,1754.5202964287705
4275,128,2016-01-19,5,21.864476386036962,12,1790.6528025903463
4276,128,2016-04-14,5,22.099931553730322,13,1792.3929945113582
4277,128,2016-04-28,5,22.138261464750173,14,1789.7565227017963
4278,128,2016-06-17,5,22.275154004106778,15,1787.1246855452682
4279,128,2016-07-03,5,22.31895961670089,16,1787.175386635937
4280,128,2016-08-23,5,22.458590006844627,17,1791.3666362579486
4281,128,2016-10-11,5,22.5927446954141,18,1782.0542727728061
4282,128,2016-10-17,5,22.60917180013689,19,1788.9392866524158
4283,128,2016-12-14,5,22.767967145790553,20,1786.6498423815653
4284,128,2017-04-01,5,23.06365503080082,21,1864.9907707215953
4285,128,2017-05-02,5,23.148528405201915,22,1888.2562081143874
4286,128,2017-05-04,5,23.15400410677618,23,1885.048520947641
4287,128,2017-05-18,5,23.19233401779603,24,1882.8012887906602
4288,128,2017-07-21,5,23.367556468172484,25,1880.7324033726463
4289,129,2015-07-27,5,26.26694045174538,3,1666.7541288966172
4290,129,2015-12-02,5,26.61738535249829,5,1666.8264309391643
4291,129,2016-01-13,5,26.732375085557837,6,1664.7328842992854
4292,129,2016-03-19,5,26.913073237508556,7,1653.827108916824
4293,129,2016-04-14,5,26.98425735797399,8,1643.6869333645193
4294,129,2016-04-28,5,27.02258726899384,9,1641.2326464399634
4295,129,2016-05-21,5,27.085557837097877,10,1654.5293641731296
4296,129,2016-06-03,5,27.121149897330596,11,1663.045630417416
4297,129,2016-06-17,5,27.159479808350444,12,1660.5119638534966
4298,129,2016-07-13,5,27.23066392881588,13,1672.9418653713992
4299,129,2016-07-21,5,27.252566735112936,14,1666.0437220295516
4300,129,2016-08-02,5,27.28542094455852,15,1655.6782613137545
4301,130,2015-09-20,3,19.123887748117728,1,1694.0113383666687
4302,130,2016-03-19,3,19.619438740588638,4,1683.1055629842074
4303,130,2016-04-14,3,19.690622861054074,5,1672.9653874319026
4304,130,2016-04-28,3,19.72895277207392,6,1670.5111005073468
4305,130,2016-05-21,3,19.79192334017796,7,1683.807818240513
4306,130,2016-06-03,3,19.82751540041068,8,1692.3240844847994
4307,130,2016-06-17,3,19.865845311430526,9,1689.7904179208801
4308,130,2016-07-13,3,19.93702943189596,10,1702.2203194387826
4309,130,2016-07-21,3,19.958932238193018,11,1695.3221760969352
4310,130,2016-08-02,3,19.991786447638603,12,1684.956715381138
4311,130,2017-05-04,3,20.744695414099933,13,1676.1913587977397
4312,130,2017-06-04,3,20.829568788501028,14,1675.4067751828266
4313,130,2017-06-14,3,20.856947296372347,15,1673.1835348613545
4314,131,2015-09-21,2,20.54483230663929,6,1893.1368104705414
4315,131,2015-10-03,2,20.577686516084874,7,1893.0330241379907
4316,131,2015-10-16,2,20.61327857631759,8,1912.4059787064637
4317,131,2015-10-26,2,20.640657084188913,9,1910.0789856775045
4318,131,2015-11-13,2,20.689938398357288,10,1907.1935964645406
4319,131,2015-12-17,2,20.78302532511978,11,1904.742021656348
4320,131,2016-01-13,2,20.856947296372347,12,1902.4738119884814
4321,131,2016-01-27,2,20.895277207392198,13,1900.0890519510208
4322,131,2016-02-25,2,20.974674880219027,14,1897.224720990302
4323,131,2016-03-19,2,21.037645448323065,15,1895.033299234866
4324,131,2016-06-03,2,21.245722108145106,16,1892.0005070917807
4325,131,2016-07-06,2,21.336071184120467,17,1884.5423869817869
4326,131,2016-07-13,2,21.35523613963039,18,1881.983294386563
4327,131,2016-07-21,2,21.377138945927445,19,1914.675632699786
4328,131,2016-08-02,2,21.409993155373034,20,1933.0607785852294
4329,131,2016-11-16,2,21.700205338809035,21,1926.9032711297698
4330,131,2016-12-03,2,21.746748802190282,22,1924.2945941694254
4331,131,2016-12-17,2,21.78507871321013,23,1922.2396038122495
4332,131,2017-01-06,2,21.83983572895277,24,1911.1854221478254
4333,131,2017-01-20,2,21.87816563997262,25,1912.1033245922342
4334,131,2017-02-23,2,21.971252566735114,26,1909.9188922229002
4335,132,2015-10-03,3,19.89869952087611,0,1577.2161762680803
4336,132,2016-02-25,3,20.295687885010267,2,1574.7935699830025
4337,132,2016-06-03,3,20.566735112936346,3,1571.760777839917
4338,132,2016-07-06,3,20.657084188911703,4,1564.302657729923
4339,132,2016-07-13,3,20.67624914442163,5,1561.7435651346996
4340,132,2016-07-21,3,20.698151950718685,6,1594.4359034479226
4341,132,2016-08-02,3,20.73100616016427,7,1612.8210493333659
4342,132,2016-11-10,3,21.00479123887748,8,1610.7133592392345
4343,132,2016-12-03,3,21.06776180698152,9,1608.021555562732
4344,132,2017-02-11,3,21.259411362080765,10,1606.1171949299885
4345,132,2017-05-30,3,21.555099247091032,11,1604.458628663395
4346,133,2015-10-07,5,22.236824093086927,4,1554.3564406779867
4347,133,2015-11-30,5,22.38466803559206,5,1563.8478171649606
4348,133,2015-12-17,5,22.431211498973305,6,1561.3243142918695
4349,133,2016-02-25,5,22.622861054072555,7,1558.4800382438339
4350,133,2016-03-19,5,22.68583162217659,8,1549.0066068620868
4351,133,2016-04-14,5,22.757015742642025,9,1577.1015574713388
4352,133,2016-04-28,5,22.795345653661876,10,1575.4818445830729
4353,133,2016-04-29,5,22.798083504449007,11,1563.0654989901473
4354,133,2016-06-03,5,22.89390828199863,12,1549.350203739228
