,entity,start,prizeusd,perf1,perf2,perf3,perf4,perf5
557,23,2015-04-06,6449.6,2196.792284400268,1908.7309036348572,2056.73155410933,2056.2010602258915,2046.2604722402182
558,23,2014-04-09,239.64,1678.2177126597146,1706.5269735935356,1872.6939967383933,1788.6997539011606,1872.6939967383933
559,23,2014-10-02,3228.8,2033.5754752658775,1893.5147449749393,1769.6629524608031,1884.958622298854,1883.0436631058276
560,23,2015-12-17,169675.0,2245.8095510351127,1957.7481702697016,1897.3455857149756,2095.277738875063,1913.927569368368
561,23,2015-04-14,47895.0,2230.207458770965,1942.1460780055538,2090.1467284800265,2089.6162345965886,2079.6756466109146
562,23,2016-06-13,1498.9,1771.1562091312085,1938.7946191694427,2081.888550486797,1747.411832344353,2076.3241877748037
563,23,2016-10-05,14680.0,1735.467819457843,1982.9363676148032,1462.3388759257086,1717.2986419672088,1776.0965625251881
564,23,2014-09-05,3241.6,1834.6886262182475,1974.7493565091856,1710.8368337041113,1824.2175443491358,1826.132503542162
565,23,2014-11-17,64629.53,2117.456064585645,1977.395334294707,1853.5435417805706,1968.8392116186214,1966.9242524255951
566,24,2016-01-27,0.01,1674.2977942967268,1674.5013641548169,1643.4643813924483,1674.2977942967268,1674.2977942967268
567,24,2015-10-26,0.0,1664.892695445256,1664.892695445256,1634.0592825409774,1664.892695445256,1664.892695445256
568,24,2015-12-09,114866.025,1628.7392648860252,1664.6891255871662,1633.8557126828875,1664.6891255871662,1664.6891255871662
569,24,2016-04-29,1527.7,1669.9507768538379,1607.661471133692,1607.661471133692,1669.747206995748,1647.2644711109206
570,25,2014-03-03,26000.0,1629.6171747215742,2086.415268727104,1694.0268276662916,2095.486542853155,1629.6171747215742
571,25,2014-04-08,6000.0,1711.7154576520295,2168.513551657559,1758.0538610228466,2177.58482578361,1711.7154576520295
572,25,2013-06-28,6000.0,2029.153871653189,2026.608457545281,1881.5264802673698,1917.1362075953195,2035.6797316713319
573,25,2013-05-04,0.0,1702.0183441185018,1571.1990808947446,1708.5442041366448,1590.0006800606325,1590.0006800606325
574,25,2013-10-17,0.0,1587.7097080318545,1830.2365020748111,1587.7097080318545,1587.7097080318545,1587.7097080318545
575,25,2015-01-21,0.0,2151.3112959830723,1794.785107446944,1686.0188331556965,1595.738102193774,1866.1051879912438
576,25,2013-03-14,0.0,1696.012925951466,1702.5387859696089,1565.1936627277087,1702.5387859696089,1696.012925951466
577,25,2013-06-15,1547.4,1991.0122740870106,1988.4668599791025,1640.9513744484625,1878.994610029141,1997.5381341051534
578,25,2012-11-22,0.0,1479.6373101257025,1486.1631701438453,1486.1631701438453,1479.6373101257025,1479.6373101257025
579,25,2017-05-04,5000.0,1780.4438455645086,1780.4438455645086,1780.4438455645086,1780.4438455645086,1780.4438455645086
580,25,2014-06-28,10545.0,1720.6065970226127,2177.404691028142,1766.9450003934298,1720.6065970226127,2186.4759651541935
581,25,2013-10-21,0.0,1523.826313839985,1766.353107882942,1523.826313839985,1523.826313839985,1523.826313839985
582,25,2017-06-15,13500.0,1786.931478521072,1786.931478521072,1786.931478521072,1786.931478521072,1786.931478521072
583,25,2012-10-02,1000.0,1521.7865444402105,1521.7865444402105,1521.7865444402105,1521.7865444402105,1521.7865444402105
584,25,2012-11-08,0.0,1490.908390488747,1497.4342505068898,1490.908390488747,1497.4342505068898,1490.908390488747
585,25,2013-12-04,1000.0,1516.1534265475882,1575.9854504866992,1287.9580077281105,1478.645825660126,1478.645825660126
586,25,2012-12-12,0.0,1545.7371924864863,1545.7371924864863,1545.7371924864863,1552.2630525046293,1552.2630525046293
587,25,2013-05-20,3000.0,1902.2509099933682,1899.70549588546,1771.4316467696108,1790.2332459354986,1908.776770011511
588,25,2013-03-18,4000.0,1704.9677171520166,1711.4935771701594,1574.1484539282592,1711.4935771701594,1704.9677171520166
589,25,2013-06-19,12000.0,2022.3010271082373,2019.7556130003295,1874.6736357224183,2028.8268871263804,1910.2833630503678
590,25,2013-03-20,0.0,1692.947069992451,1699.472930010594,1562.1278067686937,1699.472930010594,1692.947069992451
591,25,2012-11-13,0.0,1481.3578446865727,1487.8837047047157,1481.3578446865727,1487.8837047047157,1481.3578446865727
592,25,2013-02-11,0.0,1668.9247637642395,1675.4506237823825,1675.4506237823825,1607.2893460023597,1668.9247637642395
